horizon,horizon_seconds,feature_set,n_features,decision_threshold,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1
10min,600,local_depth,6,0.4,0.6526092817253996,0.11773472429210134,0.8943396226415095,0.2080772607550483,0.6320407088962976,0.1499375260308205,0.8653846153846154,0.25559105431309903
10min,600,local_depth,6,0.5,0.7207779703446948,0.14112658994548757,0.879245283018868,0.24321503131524008,0.650991402000351,0.15579868708971553,0.8557692307692307,0.2636060718252499
10min,600,local_depth,6,0.6,0.7675717311765838,0.16163793103448276,0.8490566037735849,0.27157513578756787,0.6759080540445692,0.16041765543426673,0.8125,0.2679349980182323
10min,600,local_depth,6,0.7,0.7904871943000192,0.16517493897477625,0.7660377358490567,0.2717536813922356,0.7397789085804527,0.17919422730006013,0.7163461538461539,0.2866762866762867
10min,600,local_depth,6,0.8,0.8440207972270364,0.09022556390977443,0.22641509433962265,0.12903225806451613,0.8799789436743288,0.12777777777777777,0.11057692307692307,0.11855670103092783
10min,600,local_depth,6,0.9,0.9522434045830926,0.7428571428571429,0.09811320754716982,0.17333333333333334,0.9231444113002281,0.10714285714285714,0.007211538461538462,0.013513513513513514
10min,600,local_depth,6,1.0,0.9489697669940305,0.0,0.0,0.0,0.927004737673276,0.0,0.0,0.0
10min,600,local_depth+imbalance,9,0.1,0.5024070864625457,0.08839190628328009,0.939622641509434,0.16158338741077222,0.43972626776627477,0.11051893408134643,0.9471153846153846,0.19794021602612408
10min,600,local_depth+imbalance,9,0.2,0.5465049104563836,0.09558823529411764,0.9320754716981132,0.1733941733941734,0.5353570801895069,0.12650602409638553,0.9086538461538461,0.22209165687426558
10min,600,local_depth+imbalance,9,0.3,0.6000385133834008,0.10677083333333333,0.9283018867924528,0.1915142078629817,0.5697490787857519,0.13195950831525669,0.8774038461538461,0.22941546197360152
10min,600,local_depth+imbalance,9,0.4,0.6524167148083959,0.1172962226640159,0.8905660377358491,0.207290294246816,0.6283558519038428,0.14834710743801652,0.8629807692307693,0.2531734837799718
10min,600,local_depth+imbalance,9,0.5,0.7182746004236472,0.14002403846153846,0.879245283018868,0.24157594608605495,0.6516932795227233,0.155467720685112,0.8509615384615384,0.2629038247307835
10min,600,local_depth+imbalance,9,0.6,0.7579433853264009,0.15603328710124825,0.8490566037735849,0.26362038664323373,0.6688892788208458,0.1567895473635091,0.8076923076923077,0.26260257913247365
10min,600,local_depth+imbalance,9,0.7,0.7902946273830156,0.16339869281045752,0.7547169811320755,0.2686366689053056,0.7410071942446043,0.1791767554479419,0.7115384615384616,0.2862669245647969
10min,600,local_depth+imbalance,9,0.8,0.8328519160408242,0.0931174089068826,0.26037735849056604,0.13717693836978131,0.8833128619055974,0.16260162601626016,0.14423076923076922,0.15286624203821655
10min,600,local_depth+imbalance,9,0.9,0.9510880030810707,0.6486486486486487,0.09056603773584905,0.15894039735099338,0.9229689419196351,0.07407407407407407,0.004807692307692308,0.009029345372460496
10min,600,local_depth+imbalance,9,1.0,0.9489697669940305,0.0,0.0,0.0,0.927004737673276,0.0,0.0,0.0
10min,600,local_depth+total_depth,9,0.1,0.5644136337377239,0.1001201441730076,0.9433962264150944,0.18102824040550325,0.5409721003684858,0.13136729222520108,0.9423076923076923,0.23058823529411765
10min,600,local_depth+total_depth,9,0.2,0.6641632967456191,0.1225114854517611,0.9056603773584906,0.2158273381294964,0.6550271977539919,0.16680997420464316,0.9326923076923077,0.2830051057622174
10min,600,local_depth+total_depth,9,0.3,0.7255921432697863,0.14547677261613692,0.8981132075471698,0.2503945291951604,0.6716967889103351,0.17273954116059378,0.9230769230769231,0.29101932550208415
10min,600,local_depth+total_depth,9,0.4,0.7718082033506644,0.16954022988505746,0.8905660377358491,0.2848521424260712,0.7141603790138621,0.189769820971867,0.8918269230769231,0.312948123154787
10min,600,local_depth+total_depth,9,0.5,0.7789331792797998,0.17174721189591077,0.8716981132075472,0.28695652173913044,0.8024214774521846,0.24822695035460993,0.8413461538461539,0.3833515881708653
10min,600,local_depth+total_depth,9,0.6,0.8542268438282303,0.2349137931034483,0.8226415094339623,0.36546521374685664,0.8876995964204246,0.37126436781609196,0.7764423076923077,0.5023328149300156
10min,600,local_depth+total_depth,9,0.7,0.911419218178317,0.33668341708542715,0.7584905660377359,0.46635730858468677,0.8933146165994034,0.3670360110803324,0.6370192307692307,0.46572934973637964
10min,600,local_depth+total_depth,9,0.8,0.9231658001155402,0.36099585062240663,0.6566037735849056,0.46586345381526106,0.9055974732409194,0.38619402985074625,0.49759615384615385,0.43487394957983194
10min,600,local_depth+total_depth,9,0.9,0.9391488542268438,0.398406374501992,0.37735849056603776,0.3875968992248062,0.9073521670468503,0.3787878787878788,0.4206730769230769,0.39863325740318906
10min,600,local_depth+total_depth,9,1.0,0.9489697669940305,0.0,0.0,0.0,0.927004737673276,0.0,0.0,0.0
10min,600,local_depth+total_depth+imbalance,12,0.1,0.5667244367417678,0.1006036217303823,0.9433962264150944,0.18181818181818182,0.5371117739954377,0.13040585495675316,0.9423076923076923,0.22910578609000584
10min,600,local_depth+total_depth+imbalance,12,0.2,0.6553052185634508,0.11970074812967581,0.9056603773584906,0.21145374449339208,0.6530970345674679,0.16602481814291828,0.9326923076923077,0.2818743189248093
10min,600,local_depth+total_depth+imbalance,12,0.3,0.7203928365106874,0.14311485267588694,0.8981132075471698,0.24688796680497926,0.6708194420073698,0.17235188509874327,0.9230769230769231,0.29046898638426627
10min,600,local_depth+total_depth+imbalance,12,0.4,0.7610244559984595,0.16298342541436464,0.8905660377358491,0.27553998832457677,0.7243376030882611,0.19525065963060687,0.8894230769230769,0.32020770229337947
10min,600,local_depth+total_depth+imbalance,12,0.5,0.7795108800308107,0.1711509715994021,0.8641509433962264,0.2857142857142857,0.8366380066678365,0.2880658436213992,0.8413461538461539,0.4291845493562232
10min,600,local_depth+total_depth+imbalance,12,0.6,0.8082033506643559,0.18572656921754085,0.8150943396226416,0.3025210084033613,0.890331637129321,0.37777777777777777,0.7764423076923077,0.5082612116443745
10min,600,local_depth+total_depth+imbalance,12,0.7,0.8962064317350279,0.2991202346041056,0.769811320754717,0.43083421330517424,0.8927882084576242,0.3662551440329218,0.6418269230769231,0.4663755458515284
10min,600,local_depth+total_depth+imbalance,12,0.8,0.9225880993645291,0.3581780538302277,0.6528301886792452,0.4625668449197861,0.904544656957361,0.38191881918819187,0.49759615384615385,0.4321503131524008
10min,600,local_depth+total_depth+imbalance,12,0.9,0.9406893895628731,0.41365461847389556,0.3886792452830189,0.40077821011673154,0.9077031058080365,0.3799126637554585,0.4182692307692308,0.39816933638443935
10min,600,local_depth+total_depth+imbalance,12,1.0,0.9489697669940305,0.0,0.0,0.0,0.927004737673276,0.0,0.0,0.0
10min,600,price,6,0.1,0.05103023300596957,0.05103023300596957,1.0,0.0971051667277391,0.07299526232672399,0.07299526232672399,1.0,0.13605887162714636
10min,600,price,6,0.2,0.05103023300596957,0.05103023300596957,1.0,0.0971051667277391,0.07299526232672399,0.07299526232672399,1.0,0.13605887162714636
10min,600,price,6,0.3,0.05488157134604275,0.051227527546878024,1.0,0.09746230231702832,0.08054044569222671,0.07218871940404399,0.9783653846153846,0.13445655764783615
10min,600,price,6,0.4,0.07529366454843057,0.031204794379003926,0.569811320754717,0.05916927899686521,0.14213019828040008,0.05492537313432836,0.6634615384615384,0.10145193898180481
10min,600,price,6,0.5,0.46870787598690544,0.04019174041297935,0.41132075471698115,0.07322808196170641,0.14090191261624846,0.044900446972775294,0.53125,0.08280254777070063
10min,600,price,6,0.6,0.9358752166377816,0.3191489361702128,0.22641509433962265,0.26490066225165565,0.2107387260922969,0.03273809523809524,0.34375,0.059782608695652176
10min,600,price,6,0.7,0.9483920662430194,0.44,0.04150943396226415,0.07586206896551724,0.8778733111072118,0.013888888888888888,0.009615384615384616,0.011363636363636364
10min,600,price,6,0.8,0.9489697669940305,0.0,0.0,0.0,0.927004737673276,0.0,0.0,0.0
10min,600,price,6,0.9,0.9489697669940305,0.0,0.0,0.0,0.927004737673276,0.0,0.0,0.0
10min,600,price,6,1.0,0.9489697669940305,0.0,0.0,0.0,0.927004737673276,0.0,0.0,0.0
10min,600,price+imbalance,9,0.1,0.05103023300596957,0.05103023300596957,1.0,0.0971051667277391,0.07299526232672399,0.07299526232672399,1.0,0.13605887162714636
10min,600,price+imbalance,9,0.2,0.05122279992297323,0.05104006163328197,1.0,0.09712296133406634,0.07352167046850325,0.07303370786516854,1.0,0.13612565445026178
10min,600,price+imbalance,9,0.3,0.07413826304640862,0.049037125272979945,0.9320754716981132,0.0931723877781969,0.11019477101245832,0.06745958000371678,0.8725961538461539,0.1252371916508539
10min,600,price+imbalance,9,0.4,0.24648565376468323,0.04239839438033116,0.6377358490566037,0.07951070336391437,0.1391472188103176,0.05772261623325453,0.7043269230769231,0.1067006554989075
