horizon,feature_set,feature,coefficient,abs_coefficient
2min,total_depth+imbalance,yes_total_depth,1.1419019962889938,1.1419019962889938
2min,total_depth+imbalance,no_total_depth,-0.6978817500928778,0.6978817500928778
2min,total_depth+imbalance,imbalance_top5,0.4458477779863501,0.4458477779863501
2min,total_depth+imbalance,imbalance_top1,0.2628519838766243,0.2628519838766243
2min,total_depth+imbalance,imbalance_top3,-0.13320495548576697,0.13320495548576697
2min,total_depth+imbalance,total_depth,0.016848535463625306,0.016848535463625306
2min,price+local_depth+total_depth,no_depth_top3,-4.1759115938780305,4.1759115938780305
2min,price+local_depth+total_depth,yes_depth_top3,-2.4805145690612243,2.4805145690612243
2min,price+local_depth+total_depth,no_depth_top5,-2.1848603422671777,2.1848603422671777
2min,price+local_depth+total_depth,yes_depth_top1,1.6624666440122384,1.6624666440122384
2min,price+local_depth+total_depth,yes_depth_top5,-1.4373703864636325,1.4373703864636325
2min,price+local_depth+total_depth,no_depth_top1,1.1369613591001373,1.1369613591001373
2min,price+local_depth+total_depth,yes_total_depth,0.8646283578632826,0.8646283578632826
2min,price+local_depth+total_depth,total_depth,0.4440654009856626,0.4440654009856626
2min,price+local_depth+total_depth,spread,-0.23930396669686096,0.23930396669686096
2min,price+local_depth+total_depth,no_total_depth,0.1253816855827544,0.1253816855827544
2min,price+local_depth+total_depth,best_yes_ask,-0.010945358233051886,0.010945358233051886
2min,price+local_depth+total_depth,best_no_bid,0.010945358233038379,0.010945358233038379
2min,price+local_depth+total_depth,midprice,-0.00818973856446551,0.00818973856446551
2min,price+local_depth+total_depth,best_yes_bid,-0.005439891179879331,0.005439891179879331
2min,price+local_depth+total_depth,best_no_ask,0.005439891179867818,0.005439891179867818
2min,price+local_depth+imbalance,no_depth_top3,-5.873642243367092,5.873642243367092
2min,price+local_depth+imbalance,yes_depth_top3,-3.217479561423504,3.217479561423504
2min,price+local_depth+imbalance,no_depth_top1,2.185661401277328,2.185661401277328
2min,price+local_depth+imbalance,yes_depth_top1,2.0912011963546053,2.0912011963546053
2min,price+local_depth+imbalance,yes_depth_top5,-0.9992041916720883,0.9992041916720883
2min,price+local_depth+imbalance,no_depth_top5,-0.6570713869743422,0.6570713869743422
2min,price+local_depth+imbalance,spread,-0.3016870081577187,0.3016870081577187
2min,price+local_depth+imbalance,imbalance_top1,0.22284596611287677,0.22284596611287677
2min,price+local_depth+imbalance,imbalance_top3,-0.08350995498718218,0.08350995498718218
2min,price+local_depth+imbalance,best_yes_ask,-0.051139279513579855,0.051139279513579855
2min,price+local_depth+imbalance,best_no_bid,0.051139279513538465,0.051139279513538465
2min,price+local_depth+imbalance,midprice,-0.04762137015311203,0.04762137015311203
2min,price+local_depth+imbalance,best_yes_bid,-0.044106011410070325,0.044106011410070325
2min,price+local_depth+imbalance,best_no_ask,0.04410601141004381,0.04410601141004381
2min,price+local_depth+imbalance,imbalance_top5,-0.012986957867966645,0.012986957867966645
2min,price+total_depth+imbalance,yes_total_depth,1.4310359341938743,1.4310359341938743
2min,price+total_depth+imbalance,no_total_depth,-1.11289186170785,1.11289186170785
2min,price+total_depth+imbalance,imbalance_top5,0.2682045554018683,0.2682045554018683
2min,price+total_depth+imbalance,imbalance_top1,0.26462432888810605,0.26462432888810605
2min,price+total_depth+imbalance,total_depth,-0.13609159715569688,0.13609159715569688
2min,price+total_depth+imbalance,best_yes_ask,-0.1081906587941552,0.1081906587941552
2min,price+total_depth+imbalance,best_no_bid,0.10819065879415489,0.10819065879415489
2min,price+total_depth+imbalance,midprice,-0.10790546689309427,0.10790546689309427
2min,price+total_depth+imbalance,best_yes_bid,-0.10760699269992989,0.10760699269992989
2min,price+total_depth+imbalance,best_no_ask,0.10760699269992922,0.10760699269992922
2min,price+total_depth+imbalance,imbalance_top3,-0.0432574837666031,0.0432574837666031
2min,price+total_depth+imbalance,spread,-0.013775050606714164,0.013775050606714164
2min,local_depth+total_depth+imbalance,no_depth_top3,-4.320325903682462,4.320325903682462
2min,local_depth+total_depth+imbalance,no_depth_top5,-2.3951886452031865,2.3951886452031865
2min,local_depth+total_depth+imbalance,yes_depth_top3,-2.2160866988089567,2.2160866988089567
2min,local_depth+total_depth+imbalance,yes_depth_top1,1.3484356368948234,1.3484356368948234
2min,local_depth+total_depth+imbalance,no_depth_top1,1.3083054451414764,1.3083054451414764
2min,local_depth+total_depth+imbalance,yes_depth_top5,-1.067232047139537,1.067232047139537
2min,local_depth+total_depth+imbalance,yes_total_depth,0.8184368606145745,0.8184368606145745
2min,local_depth+total_depth+imbalance,total_depth,0.47269255518165404,0.47269255518165404
2min,local_depth+total_depth+imbalance,no_total_depth,0.19804005454157456,0.19804005454157456
2min,local_depth+total_depth+imbalance,imbalance_top1,0.18973177659736304,0.18973177659736304
2min,local_depth+total_depth+imbalance,imbalance_top5,-0.1233897088322346,0.1233897088322346
2min,local_depth+total_depth+imbalance,imbalance_top3,-0.016153885844203568,0.016153885844203568
2min,price+local_depth+total_depth+imbalance,no_depth_top3,-4.505141185642292,4.505141185642292
2min,price+local_depth+total_depth+imbalance,no_depth_top5,-2.5012234514384954,2.5012234514384954
2min,price+local_depth+total_depth+imbalance,yes_depth_top3,-2.162098908361521,2.162098908361521
2min,price+local_depth+total_depth+imbalance,no_depth_top1,1.6138317146250827,1.6138317146250827
2min,price+local_depth+total_depth+imbalance,yes_depth_top1,1.4445621599975003,1.4445621599975003
2min,price+local_depth+total_depth+imbalance,yes_depth_top5,-1.337818754299547,1.337818754299547
2min,price+local_depth+total_depth+imbalance,yes_total_depth,0.8318670268765803,0.8318670268765803
2min,price+local_depth+total_depth+imbalance,total_depth,0.4550363454632245,0.4550363454632245
2min,price+local_depth+total_depth+imbalance,spread,-0.25433714259116785,0.25433714259116785
2min,price+local_depth+total_depth+imbalance,imbalance_top1,0.2291388622086234,0.2291388622086234
2min,price+local_depth+total_depth+imbalance,no_total_depth,0.16276725767964118,0.16276725767964118
2min,price+local_depth+total_depth+imbalance,imbalance_top5,-0.059115851782997615,0.059115851782997615
2min,price+local_depth+total_depth+imbalance,imbalance_top3,-0.05426412320719544,0.05426412320719544
2min,price+local_depth+total_depth+imbalance,best_yes_ask,-0.007716801457371338,0.007716801457371338
2min,price+local_depth+total_depth+imbalance,best_no_bid,0.007716801457349149,0.007716801457349149
2min,price+local_depth+total_depth+imbalance,midprice,-0.004792680866116078,0.004792680866116078
2min,price+local_depth+total_depth+imbalance,best_yes_bid,-0.0018751908656474137,0.0018751908656474137
2min,price+local_depth+total_depth+imbalance,best_no_ask,0.0018751908656382426,0.0018751908656382426
2min30s,price,spread,0.10451013646974108,0.10451013646974108
2min30s,price,best_no_ask,0.06317497373428638,0.06317497373428638
2min30s,price,best_yes_bid,-0.06317497373428634,0.06317497373428634
2min30s,price,midprice,-0.06205796990860263,0.06205796990860263
2min30s,price,best_yes_ask,-0.06093011517672643,0.06093011517672643
2min30s,price,best_no_bid,0.060930115176725835,0.060930115176725835
2min30s,local_depth,no_depth_top3,-6.023275725391842,6.023275725391842
2min30s,local_depth,yes_depth_top3,-3.860380547894749,3.860380547894749
2min30s,local_depth,yes_depth_top1,2.132410937873669,2.132410937873669
2min30s,local_depth,no_depth_top1,1.8167882329936167,1.8167882329936167
2min30s,local_depth,no_depth_top5,0.5396127541661435,0.5396127541661435
2min30s,local_depth,yes_depth_top5,-0.30636179049827517,0.30636179049827517
2min30s,total_depth,yes_total_depth,1.1935484661535434,1.1935484661535434
2min30s,total_depth,no_total_depth,-0.7631135027409361,0.7631135027409361
2min30s,total_depth,total_depth,-0.004611477923697159,0.004611477923697159
2min30s,imbalance,imbalance_top5,0.3703933832389424,0.3703933832389424
2min30s,imbalance,imbalance_top1,0.28587122647402435,0.28587122647402435
2min30s,imbalance,imbalance_top3,-0.030903675549092163,0.030903675549092163
2min30s,price+local_depth,no_depth_top3,-6.209127476679805,6.209127476679805
2min30s,price+local_depth,yes_depth_top3,-3.19966653444183,3.19966653444183
2min30s,price+local_depth,yes_depth_top1,2.272729333037382,2.272729333037382
2min30s,price+local_depth,no_depth_top1,2.00550866794445,2.00550866794445
2min30s,price+local_depth,yes_depth_top5,-1.0848964146357252,1.0848964146357252
2min30s,price+local_depth,spread,-0.30397010377096173,0.30397010377096173
2min30s,price+local_depth,no_depth_top5,0.23429311548065213,0.23429311548065213
2min30s,price+local_depth,best_no_bid,0.05979710972876595,0.05979710972876595
2min30s,price+local_depth,best_yes_ask,-0.059797109728716366,0.059797109728716366
2min30s,price+local_depth,midprice,-0.05623909029766969,0.05623909029766969
2min30s,price+local_depth,best_yes_bid,-0.05268254865504079,0.05268254865504079
2min30s,price+local_depth,best_no_ask,0.05268254865500069,0.05268254865500069
2min30s,price+total_depth,yes_total_depth,1.4813581018529745,1.4813581018529745
2min30s,price+total_depth,no_total_depth,-1.1807229645561952,1.1807229645561952
2min30s,price+total_depth,total_depth,-0.15980588002058482,0.15980588002058482
2min30s,price+total_depth,best_yes_bid,-0.12057562192951678,0.12057562192951678
2min30s,price+total_depth,best_no_ask,0.12057562192951675,0.12057562192951675
2min30s,price+total_depth,midprice,-0.12043986544055431,0.12043986544055431
2min30s,price+total_depth,best_no_bid,0.12028808084950843,0.12028808084950843
2min30s,price+total_depth,best_yes_ask,-0.1202880808495084,0.1202880808495084
2min30s,price+total_depth,spread,0.025506931696100046,0.025506931696100046
2min30s,price+imbalance,imbalance_top1,0.2962876145084899,0.2962876145084899
2min30s,price+imbalance,imbalance_top5,0.2577818331308259,0.2577818331308259
2min30s,price+imbalance,best_yes_bid,-0.058908595973587816,0.058908595973587816
2min30s,price+imbalance,best_no_ask,0.058908595973587274,0.058908595973587274
2min30s,price+imbalance,midprice,-0.05865009059163293,0.05865009059163293
2min30s,price+imbalance,best_yes_ask,-0.058383303745683963,0.058383303745683963
2min30s,price+imbalance,best_no_bid,0.05838330374568354,0.05838330374568354
2min30s,price+imbalance,imbalance_top3,0.043849121805524464,0.043849121805524464
2min30s,price+imbalance,spread,0.02920980599595069,0.02920980599595069
2min30s,local_depth+total_depth,no_depth_top3,-5.262215204008238,5.262215204008238
2min30s,local_depth+total_depth,yes_depth_top3,-1.8730658056050016,1.8730658056050016
2min30s,local_depth+total_depth,yes_depth_top5,-1.4909312969405466,1.4909312969405466
2min30s,local_depth+total_depth,yes_depth_top1,1.4876543037083112,1.4876543037083112
2min30s,local_depth+total_depth,no_depth_top1,1.3414115424807063,1.3414115424807063
2min30s,local_depth+total_depth,no_depth_top5,-1.04918517115154,1.04918517115154
2min30s,local_depth+total_depth,yes_total_depth,0.7808865760498953,0.7808865760498953
2min30s,local_depth+total_depth,total_depth,0.4840259643498243,0.4840259643498243
2min30s,local_depth+total_depth,no_total_depth,0.2391014041539912,0.2391014041539912
2min30s,local_depth+imbalance,no_depth_top3,-6.514827836313974,6.514827836313974
2min30s,local_depth+imbalance,yes_depth_top3,-3.5588872676357637,3.5588872676357637
2min30s,local_depth+imbalance,no_depth_top1,2.1413016922300123,2.1413016922300123
2min30s,local_depth+imbalance,yes_depth_top1,1.9724144946333506,1.9724144946333506
2min30s,local_depth+imbalance,no_depth_top5,0.38338438912541867,0.38338438912541867
2min30s,local_depth+imbalance,imbalance_top1,0.1508233435128818,0.1508233435128818
2min30s,local_depth+imbalance,yes_depth_top5,-0.14698458605632359,0.14698458605632359
2min30s,local_depth+imbalance,imbalance_top5,-0.06534562961304394,0.06534562961304394
2min30s,local_depth+imbalance,imbalance_top3,-0.05794542828857036,0.05794542828857036
2min30s,total_depth+imbalance,yes_total_depth,1.111316041551308,1.111316041551308
2min30s,total_depth+imbalance,no_total_depth,-0.658665556840745,0.658665556840745
2min30s,total_depth+imbalance,imbalance_top5,0.435373185700438,0.435373185700438
2min30s,total_depth+imbalance,imbalance_top1,0.23845316803644515,0.23845316803644515
2min30s,total_depth+imbalance,imbalance_top3,-0.11085432250809302,0.11085432250809302
2min30s,total_depth+imbalance,total_depth,0.029921455805058256,0.029921455805058256
2min30s,price+local_depth+total_depth,no_depth_top3,-5.333265865002855,5.333265865002855
2min30s,price+local_depth+total_depth,yes_depth_top3,-1.923714049775382,1.923714049775382
2min30s,price+local_depth+total_depth,yes_depth_top1,1.6114892964378162,1.6114892964378162
2min30s,price+local_depth+total_depth,yes_depth_top5,-1.5956801794849178,1.5956801794849178
2min30s,price+local_depth+total_depth,no_depth_top1,1.552133028629685,1.552133028629685
2min30s,price+local_depth+total_depth,no_depth_top5,-1.353170930436252,1.353170930436252
2min30s,price+local_depth+total_depth,yes_total_depth,0.8229736852680786,0.8229736852680786
2min30s,price+local_depth+total_depth,total_depth,0.4577406797114644,0.4577406797114644
2min30s,price+local_depth+total_depth,spread,-0.25977749124655813,0.25977749124655813
2min30s,price+local_depth+total_depth,no_total_depth,0.1725895375302494,0.1725895375302494
2min30s,price+local_depth+total_depth,best_yes_ask,-0.013607210302660046,0.013607210302660046
2min30s,price+local_depth+total_depth,best_no_bid,0.013607210302650552,0.013607210302650552
2min30s,price+local_depth+total_depth,midprice,-0.010610394249639938,0.010610394249639938
2min30s,price+local_depth+total_depth,best_yes_bid,-0.007619600253953378,0.007619600253953378
2min30s,price+local_depth+total_depth,best_no_ask,0.007619600253938158,0.007619600253938158
2min30s,price+local_depth+imbalance,no_depth_top3,-6.697652763830669,6.697652763830669
2min30s,price+local_depth+imbalance,yes_depth_top3,-2.976702148299147,2.976702148299147
2min30s,price+local_depth+imbalance,no_depth_top1,2.447818039927047,2.447818039927047
2min30s,price+local_depth+imbalance,yes_depth_top1,2.104580287197278,2.104580287197278
2min30s,price+local_depth+imbalance,yes_depth_top5,-0.9891893310392897,0.9891893310392897
2min30s,price+local_depth+imbalance,spread,-0.31778842288478254,0.31778842288478254
2min30s,price+local_depth+imbalance,imbalance_top1,0.19357427585710618,0.19357427585710618
2min30s,price+local_depth+imbalance,no_depth_top5,0.16146380187089396,0.16146380187089396
2min30s,price+local_depth+imbalance,imbalance_top3,-0.06320615748187632,0.06320615748187632
2min30s,price+local_depth+imbalance,best_yes_ask,-0.05980571170741986,0.05980571170741986
2min30s,price+local_depth+imbalance,best_no_bid,0.05980571170738851,0.05980571170738851
2min30s,price+local_depth+imbalance,midprice,-0.056089120690553176,0.056089120690553176
2min30s,price+local_depth+imbalance,best_yes_bid,-0.05237441856838679,0.05237441856838679
2min30s,price+local_depth+imbalance,best_no_ask,0.05237441856835293,0.05237441856835293
2min30s,price+local_depth+imbalance,imbalance_top5,-0.03033070276820685,0.03033070276820685
2min30s,price+total_depth+imbalance,yes_total_depth,1.4049958162542935,1.4049958162542935
2min30s,price+total_depth+imbalance,no_total_depth,-1.085820901591034,1.085820901591034
2min30s,price+total_depth+imbalance,imbalance_top1,0.25035872778743445,0.25035872778743445
2min30s,price+total_depth+imbalance,imbalance_top5,0.24958664161322797,0.24958664161322797
2min30s,price+total_depth+imbalance,total_depth,-0.12911659925640268,0.12911659925640268
